hydrex_epoch,aero_epoch,epoch_start,epoch_end,pair,pool_address,tvl_start_usd,tvl_end_usd,tvl_avg_usd,volume_usd,fees_usd,ohydx_distributed,hydx_price_at_report,incentives_usd,fees_tvl_pct,volume_tvl_pct,fees_volume_pct,tvl_per_incentive_usd,fees_per_incentive_usd
41,148,2026-06-25,2026-07-02,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,2360.71,2428.07,2394.39,6825.25,34.13,3625.7341,0.02935,74.49,1.4254,285.0517,0.5001,32.14,0.4582
41,148,2026-06-25,2026-07-02,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,1403.03,1295.36,1349.19,3947.13,19.77,2543.9153,0.02935,52.26,1.4653,292.5544,0.5009,25.81,0.3783
41,148,2026-06-25,2026-07-02,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,1206.25,93.84,650.04,399.81,2.0,2113.4949,0.02935,43.42,0.3077,61.505,0.5002,14.97,0.0461
41,148,2026-06-25,2026-07-02,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,1460.02,609.77,1034.89,4374.44,53.24,2453.1351,0.02935,50.4,5.1445,422.6941,1.2171,20.53,1.0564
41,148,2026-06-25,2026-07-02,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,72.91,0.2,36.55,21.03,0.96,149.5975,0.02935,3.07,2.6262,57.5297,4.5649,11.89,0.3123
41,148,2026-06-25,2026-07-02,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,1820.29,717.56,1268.92,29229.48,234.01,13016.8112,0.02935,267.43,18.4416,2303.4837,0.8006,4.74,0.875
41,148,2026-06-25,2026-07-02,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,904.02,110.74,507.38,450.4,1.34,1949.4986,0.02935,40.05,0.2641,88.7698,0.2975,12.67,0.0335
41,148,2026-06-25,2026-07-02,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,1167.85,232.36,700.11,1861.4,9.32,2391.3287,0.02935,49.13,1.3312,265.8744,0.5007,14.25,0.1897
41,148,2026-06-25,2026-07-02,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,937.07,2166.45,1551.76,5669.44,17.04,5080.4991,0.02935,104.38,1.0981,365.3555,0.3006,14.87,0.1633
41,148,2026-06-25,2026-07-02,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,1785.63,2086.95,1936.29,803.14,1.77,4135.4242,0.02935,84.96,0.0914,41.4783,0.2204,22.79,0.0208
41,148,2026-06-25,2026-07-02,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,96.26,1394.06,745.16,6624.47,20.06,3515.6784,0.02935,72.23,2.692,888.9997,0.3028,10.32,0.2777
42,149,2026-07-02,2026-07-09,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,24157.86,19596.68,21877.27,78586.68,276.76,24145.9787,0.02642,446.56,1.2651,359.2161,0.3522,48.99,0.6198
42,149,2026-07-02,2026-07-09,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2144.55,2150.88,2147.72,4323.59,12.67,381.8461,0.02642,7.06,0.5899,201.3112,0.293,304.13,1.7941
42,149,2026-07-02,2026-07-09,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,1502.07,761.04,1131.55,4643.66,18.99,6408.0796,0.02642,118.51,1.6782,410.3786,0.4089,9.55,0.1602
42,149,2026-07-02,2026-07-09,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,5705.82,4666.73,5186.27,148467.65,611.04,39302.5064,0.02642,726.86,11.7819,2862.703,0.4116,7.14,0.8407
42,149,2026-07-02,2026-07-09,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,19337.24,16831.41,18084.33,41522.48,494.51,25850.3861,0.02642,478.08,2.7345,229.6048,1.1909,37.83,1.0344
42,149,2026-07-02,2026-07-09,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,8.75,5.07,6.91,14.15,0.2,72.2742,0.02642,1.34,2.8944,204.7757,1.4134,5.17,0.1496
42,149,2026-07-02,2026-07-09,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,270.94,225.16,248.05,26.94,0.3,23.9861,0.02642,0.44,0.1209,10.8607,1.1136,559.18,0.6763
42,149,2026-07-02,2026-07-09,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,312.88,273.87,293.38,200.19,0.7,60.4601,0.02642,1.12,0.2386,68.2369,0.3497,262.38,0.626
42,149,2026-07-02,2026-07-09,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,633.15,34.95,334.05,54.27,0.16,905.1939,0.02642,16.74,0.0479,16.2461,0.2948,19.95,0.0096
42,149,2026-07-02,2026-07-09,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,2428.07,1564.14,1996.11,3226.98,16.33,2825.0099,0.02642,52.25,0.8181,161.6638,0.506,38.21,0.3126
42,149,2026-07-02,2026-07-09,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,1295.36,103.94,699.65,1988.05,9.95,1131.0627,0.02642,20.92,1.4221,284.1492,0.5005,33.45,0.4757
42,149,2026-07-02,2026-07-09,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,93.84,44.79,69.31,22.6,0.12,316.9564,0.02642,5.86,0.1731,32.6048,0.531,11.82,0.0205
42,149,2026-07-02,2026-07-09,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,609.77,635.4,622.59,1953.67,21.52,1921.1916,0.02642,35.53,3.4566,313.7997,1.1015,17.52,0.6057
42,149,2026-07-02,2026-07-09,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0.2,0.2,0.2,33.58,1.63,164.6694,0.02642,3.05,815.0,16790.0,4.8541,0.07,0.5352
42,149,2026-07-02,2026-07-09,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,717.56,1799.48,1258.52,47017.07,364.14,19232.3019,0.02642,355.68,28.934,3735.9017,0.7745,3.54,1.0238
42,149,2026-07-02,2026-07-09,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,110.74,95.37,103.06,4.64,0.02,163.8707,0.02642,3.03,0.0194,4.5025,0.431,34.0,0.0066
42,149,2026-07-02,2026-07-09,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,232.36,333.64,283.0,166.37,0.83,726.5257,0.02642,13.44,0.2933,58.788,0.4989,21.06,0.0618
42,149,2026-07-02,2026-07-09,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,2166.45,320.77,1243.61,1560.14,4.74,1771.678,0.02642,32.77,0.3811,125.4525,0.3038,37.95,0.1447
42,149,2026-07-02,2026-07-09,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,2086.95,23.97,1055.46,99.58,0.24,513.7805,0.02642,9.5,0.0227,9.4347,0.241,111.08,0.0253
42,149,2026-07-02,2026-07-09,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,1394.06,676.99,1035.53,7941.13,22.87,6952.3393,0.02642,128.58,2.2085,766.8699,0.288,8.05,0.1779
42,149,2026-07-02,2026-07-09,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,91.82,802.53,447.17,22493.0,69.85,3420.4819,0.02642,63.26,15.6203,5030.0218,0.3105,7.07,1.1042
43,150,2026-07-09,2026-07-16,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,19530.32,25851.3,22690.81,45506.45,159.38,22403.059,0.02048,321.17,0.7024,200.5501,0.3502,70.65,0.4962
43,150,2026-07-09,2026-07-16,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2156.05,2263.17,2209.61,3920.54,9.85,517.862,0.02048,7.42,0.4458,177.4313,0.2512,297.63,1.3268
43,150,2026-07-09,2026-07-16,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,767.18,279.47,523.33,633.94,2.23,3427.0808,0.02048,49.13,0.4261,121.137,0.3518,10.65,0.0454
43,150,2026-07-09,2026-07-16,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,4427.55,3965.47,4196.51,127472.28,597.19,42783.5069,0.02048,613.34,14.2306,3037.5784,0.4685,6.84,0.9737
43,150,2026-07-09,2026-07-16,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,16798.68,22109.05,19453.86,69845.87,967.94,43549.5515,0.02048,624.33,4.9756,359.0334,1.3858,31.16,1.5504
43,150,2026-07-09,2026-07-16,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,5.07,1.73,3.4,6.96,0.09,23.2171,0.02048,0.33,2.6471,204.7059,1.2931,10.22,0.2704
43,150,2026-07-09,2026-07-16,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,225.16,230.97,228.06,19.96,0.22,0.0,0.02048,0.0,0.0965,8.7519,1.1022,0,0
43,150,2026-07-09,2026-07-16,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,273.87,0.11,136.99,57.77,0.19,23.2171,0.02048,0.33,0.1387,42.171,0.3289,411.58,0.5708
43,150,2026-07-09,2026-07-16,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,34.95,0.23,17.59,1.01,0.0,22.4298,0.02048,0.32,0.0,5.7419,0.0,54.7,0.0
43,150,2026-07-09,2026-07-16,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1583.09,1473.21,1528.15,2959.49,14.09,1407.0947,0.02048,20.17,0.922,193.6649,0.4761,75.76,0.6985
43,150,2026-07-09,2026-07-16,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,103.59,127.93,115.76,338.1,1.69,778.3153,0.02048,11.16,1.4599,292.0698,0.4999,10.37,0.1515
43,150,2026-07-09,2026-07-16,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,44.79,42.93,43.86,15.62,0.07,28.5668,0.02048,0.41,0.1596,35.6133,0.4481,107.1,0.1709
43,150,2026-07-09,2026-07-16,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,635.59,670.3,652.94,1760.72,18.85,1838.1563,0.02048,26.35,2.8869,269.6582,1.0706,24.78,0.7153
43,150,2026-07-09,2026-07-16,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0.2,0.05,0.12,1.03,0.05,196.2911,0.02048,2.81,40.0,824.0,4.8544,0.04,0.0178
43,150,2026-07-09,2026-07-16,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,1798.59,2900.34,2349.47,83773.74,627.79,21500.8874,0.02048,308.24,26.7206,3565.6518,0.7494,7.62,2.0367
43,150,2026-07-09,2026-07-16,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,95.37,102.57,98.97,10.66,0.05,49.664,0.02048,0.71,0.0505,10.7709,0.469,139.01,0.0702
43,150,2026-07-09,2026-07-16,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,333.64,0.21,166.92,9.18,0.05,167.2098,0.02048,2.4,0.03,5.4995,0.5447,69.64,0.0209
43,150,2026-07-09,2026-07-16,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,320.77,3594.12,1957.44,4573.02,13.63,521.9824,0.02048,7.48,0.6963,233.6219,0.2981,261.58,1.8214
43,150,2026-07-09,2026-07-16,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,23.97,14.97,19.47,5.27,0.01,36.8737,0.02048,0.53,0.0514,27.0673,0.1898,36.83,0.0189
43,150,2026-07-09,2026-07-16,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,677.92,755.91,716.91,2470.43,4.98,6754.0643,0.02048,96.83,0.6946,344.5918,0.2016,7.4,0.0514
43,150,2026-07-09,2026-07-16,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,810.19,857.33,833.76,8100.78,23.37,5512.8261,0.02048,79.03,2.803,971.5961,0.2885,10.55,0.2957
43,150,2026-07-09,2026-07-16,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,93.62,548.29,320.95,3143.1,19.82,3303.3684,0.02048,47.36,6.1753,979.2962,0.6306,6.78,0.4185
44,151,2026-07-16,2026-07-23,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,25686.02,18459.1,22072.56,29595.68,103.79,19398.1924,0.02068,280.81,0.4702,134.0836,0.3507,78.6,0.3696
44,151,2026-07-16,2026-07-23,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2263.17,2116.93,2190.05,1719.8,3.59,554.1988,0.02068,8.02,0.1639,78.5279,0.2087,272.99,0.4475
44,151,2026-07-16,2026-07-23,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,279.47,134.65,207.06,638.19,2.56,568.8325,0.02068,8.23,1.2364,308.215,0.4011,25.15,0.3109
44,151,2026-07-16,2026-07-23,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,3922.79,2863.13,3392.96,54673.05,264.02,45884.6568,0.02068,664.23,7.7814,1611.3674,0.4829,5.11,0.3975
44,151,2026-07-16,2026-07-23,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,22198.16,6468.42,14333.29,53918.03,717.0,41886.345,0.02068,606.35,5.0023,376.1734,1.3298,23.64,1.1825
44,151,2026-07-16,2026-07-23,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,1.73,0.27,1.0,1.07,0.01,0.0,0.02068,0.0,1.0,107.0,0.9346,0,0
44,151,2026-07-16,2026-07-23,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,227.77,223.99,225.88,28.18,0.31,3.8704,0.02068,0.06,0.1372,12.4757,1.1001,4031.59,5.533
44,151,2026-07-16,2026-07-23,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0.11,0.13,0.12,0.02,0.0,0.0,0.02068,0.0,0.0,16.6667,0.0,0,0
44,151,2026-07-16,2026-07-23,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0.23,0.09,0.16,0.27,0.0,0.0,0.02068,0.0,0.0,168.75,0.0,0,0
44,151,2026-07-16,2026-07-23,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1473.21,1128.63,1300.92,1665.27,7.97,825.9913,0.02068,11.96,0.6126,128.0071,0.4786,108.8,0.6666
44,151,2026-07-16,2026-07-23,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,127.93,42.23,85.08,290.25,1.45,328.0668,0.02068,4.75,1.7043,341.1495,0.4996,17.91,0.3053
44,151,2026-07-16,2026-07-23,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,42.57,0.15,21.36,2.4,0.01,0.0,0.02068,0.0,0.0468,11.236,0.4167,0,0
44,151,2026-07-16,2026-07-23,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,670.11,664.84,667.48,565.56,5.99,1114.5973,0.02068,16.13,0.8974,84.7313,1.0591,41.37,0.3712
44,151,2026-07-16,2026-07-23,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,2865.23,5179.13,4022.18,82077.04,411.61,31321.2108,0.02068,453.41,10.2335,2040.6108,0.5015,8.87,0.9078
44,151,2026-07-16,2026-07-23,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,102.57,101.27,101.92,2.27,0.01,0.0,0.02068,0.0,0.0098,2.2272,0.4405,0,0
44,151,2026-07-16,2026-07-23,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.21,0.21,0.21,0.03,0.0,0.0,0.02068,0.0,0.0,14.2857,0.0,0,0
44,151,2026-07-16,2026-07-23,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,3574.55,312.02,1943.29,894.9,2.67,392.4207,0.02068,5.68,0.1374,46.0509,0.2984,342.09,0.47
44,151,2026-07-16,2026-07-23,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,14.97,0.89,7.93,6.13,0.01,8.3068,0.02068,0.12,0.1261,77.3014,0.1631,65.95,0.0832
44,151,2026-07-16,2026-07-23,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,755.91,364.61,560.26,2895.37,10.68,6518.0104,0.02068,94.35,1.9063,516.7904,0.3689,5.94,0.1132
44,151,2026-07-16,2026-07-23,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,857.6,302.58,580.09,5114.06,15.35,4106.6585,0.02068,59.45,2.6461,881.5977,0.3002,9.76,0.2582
44,151,2026-07-16,2026-07-23,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,544.29,14.95,279.62,1275.5,4.88,4903.6719,0.02068,70.99,1.7452,456.1548,0.3826,3.94,0.0687
44,151,2026-07-16,2026-07-23,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,99.53,103.0,101.27,36.5,0.11,0.0,0.02068,0.0,0.1086,36.044,0.3014,0,0
44,151,2026-07-16,2026-07-23,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0,0,0,0,0,37.1996,0.02175,0.57,0,0,0,0.0,0.0
45,152,2026-07-23,2026-07-30,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,18400.9,14377.73,16389.32,27153.11,95.28,11038.7196,0.01813,140.09,0.5814,165.6757,0.3509,116.99,0.6801
45,152,2026-07-23,2026-07-30,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2116.93,1939.59,2028.26,1140.2,2.83,343.6268,0.01813,4.36,0.1395,56.2157,0.2482,465.09,0.6489
45,152,2026-07-23,2026-07-30,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,134.65,0.01,67.33,3197.76,13.1,113.2294,0.01813,1.44,19.4564,4749.3836,0.4097,46.85,9.1162
45,152,2026-07-23,2026-07-30,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,2912.06,1689.66,2300.86,37380.56,168.33,34582.1296,0.01813,438.88,7.316,1624.6343,0.4503,5.24,0.3835
45,152,2026-07-23,2026-07-30,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,6525.43,14508.63,10517.03,17846.63,196.81,93721.9822,0.01813,1189.43,1.8713,169.6927,1.1028,8.84,0.1655
45,152,2026-07-23,2026-07-30,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,0.27,0.26,0.27,1.2,0.02,0.0,0.01813,0.0,7.5472,452.8302,1.6667,0,0
45,152,2026-07-23,2026-07-30,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,223.99,236.59,230.29,37.19,0.41,14.183,0.01813,0.18,0.178,16.1492,1.1024,1279.42,2.2778
45,152,2026-07-23,2026-07-30,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0.13,0.13,0.13,0.06,0.0,0.0,0.01813,0.0,0.0,46.1538,0.0,0,0
45,152,2026-07-23,2026-07-30,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0.09,0.08,0.08,0.02,0.0,0.0,0.01813,0.0,0.0,23.5294,0.0,0,0
45,152,2026-07-23,2026-07-30,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1128.63,1080.89,1104.76,3001.34,14.78,769.5764,0.01813,9.77,1.3378,271.6735,0.4924,113.12,1.5133
45,152,2026-07-23,2026-07-30,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,42.22,10.65,26.43,85.4,0.43,73.5256,0.01813,0.93,1.6266,323.0566,0.5035,28.33,0.4608
45,152,2026-07-23,2026-07-30,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,0.15,0.11,0.13,0.05,0.0,0.0,0.01813,0.0,0.0,38.4615,0.0,0,0
45,152,2026-07-23,2026-07-30,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,664.84,680.04,672.44,1464.06,15.77,812.7124,0.01813,10.31,2.3452,217.7235,1.0771,65.2,1.529
45,152,2026-07-23,2026-07-30,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0.05,0.11,0.08,0.06,0.0,0.0,0.01813,0.0,0.0,75.0,0.0,0,0
45,152,2026-07-23,2026-07-30,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,5150.16,6677.29,5913.73,42624.97,267.58,40500.8061,0.01813,514.0,4.5247,720.7804,0.6278,11.51,0.5206
45,152,2026-07-23,2026-07-30,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,101.27,5.42,53.34,3.73,0.02,0.0,0.01813,0.0,0.0375,6.9922,0.5362,0,0
45,152,2026-07-23,2026-07-30,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.21,0.19,0.2,0.02,0.0,0.0,0.01813,0.0,0.0,10.0,0.0,0,0
45,152,2026-07-23,2026-07-30,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,312.02,317.84,314.93,169.29,0.51,439.3098,0.01813,5.58,0.1619,53.7548,0.3013,56.49,0.0915
45,152,2026-07-23,2026-07-30,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,0,0,0,0,0,0.0,0.01813,0.0,0,0,0,0,0
45,152,2026-07-23,2026-07-30,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,364.61,144.57,254.59,352.38,1.05,3573.6719,0.01813,45.35,0.4124,138.4108,0.298,5.61,0.0232
45,152,2026-07-23,2026-07-30,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,302.63,575.79,439.21,7002.41,20.93,5137.1285,0.01813,65.2,4.7654,1594.3193,0.2989,6.74,0.321
45,152,2026-07-23,2026-07-30,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,11.78,596.61,304.19,1457.9,6.22,4699.0643,0.01813,59.64,2.0447,479.2649,0.4266,5.1,0.1043
45,152,2026-07-23,2026-07-30,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,102.81,494.08,298.44,2816.0,8.33,3098.7608,0.01813,39.33,2.7911,943.5574,0.2958,7.59,0.2118
46,153,2026-07-30,2026-08-06,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,14377.73,13498.13,13937.93,22459.72,78.02,11262.6397,0.01601,126.22,0.5598,161.141,0.3474,110.43,0.6181
46,153,2026-07-30,2026-08-06,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,1939.59,2087.26,2013.43,2519.17,6.36,191.3127,0.01601,2.14,0.3159,125.1186,0.2525,939.08,2.9664
46,153,2026-07-30,2026-08-06,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,0.01,7.7,3.85,1019.02,4.07,449.9823,0.01601,5.04,105.5772,26433.7224,0.3994,0.76,0.8071
46,153,2026-07-30,2026-08-06,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,1689.66,842.79,1266.22,13992.89,56.07,21521.3569,0.01601,241.19,4.4281,1105.0872,0.4007,5.25,0.2325
46,153,2026-07-30,2026-08-06,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,14508.63,11461.42,12985.02,22806.58,261.84,87609.9915,0.01601,981.85,2.0165,175.6376,1.1481,13.23,0.2667
46,153,2026-07-30,2026-08-06,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,0.26,0.24,0.25,0.09,0.0,12.8125,0.01601,0.14,0.0,36.0,0.0,1.74,0.0
46,153,2026-07-30,2026-08-06,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,236.59,211.38,223.99,32.76,0.36,11.2196,0.01601,0.13,0.1607,14.626,1.0989,1781.35,2.8631
46,153,2026-07-30,2026-08-06,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0.13,0.12,0.12,0.01,0.0,0.0,0.01601,0.0,0.0,8.0,0.0,0,0
46,153,2026-07-30,2026-08-06,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0.08,0.11,0.1,0.05,0.0,0.0,0.01601,0.0,0.0,52.6316,0.0,0,0
46,153,2026-07-30,2026-08-06,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1080.89,1015.46,1048.18,2849.9,14.2,706.7621,0.01601,7.92,1.3547,271.8916,0.4983,132.33,1.7928
46,153,2026-07-30,2026-08-06,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,10.65,4.64,7.64,24.78,0.12,43.9034,0.01601,0.49,1.5697,324.1334,0.4843,15.54,0.2439
46,153,2026-07-30,2026-08-06,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,0.11,0.06,0.08,0.05,0.0,0.0,0.01601,0.0,0.0,58.8235,0.0,0,0
46,153,2026-07-30,2026-08-06,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,680.04,674.65,677.35,813.91,8.69,796.2042,0.01601,8.92,1.283,120.1618,1.0677,75.91,0.9739
46,153,2026-07-30,2026-08-06,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0,0,0,0,0,0.0,0.01601,0.0,0,0,0,0,0
46,153,2026-07-30,2026-08-06,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,6677.29,3498.0,5087.65,26127.92,131.39,33194.0627,0.01601,372.01,2.5825,513.5563,0.5029,13.68,0.3532
46,153,2026-07-30,2026-08-06,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,5.42,5.13,5.28,0.5,0.0,0.0,0.01601,0.0,0.0,9.4787,0.0,0,0
46,153,2026-07-30,2026-08-06,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.19,0.2,0.2,0.01,0.0,0.0,0.01601,0.0,0.0,5.1282,0.0,0,0
46,153,2026-07-30,2026-08-06,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,317.84,297.47,307.65,71.73,0.19,240.7822,0.01601,2.7,0.0618,23.3151,0.2649,114.01,0.0704
46,153,2026-07-30,2026-08-06,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,0,0,0,0,0,0.0,0.01601,0.0,0,0,0,0,0
46,153,2026-07-30,2026-08-06,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,144.57,2.01,73.29,36.67,0.11,374.7278,0.01601,4.2,0.1501,50.0341,0.3,17.45,0.0262
46,153,2026-07-30,2026-08-06,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,575.79,796.14,685.96,9805.43,19.7,6122.8855,0.01601,68.62,2.8719,1429.4359,0.2009,10.0,0.2871
